"","Year","Lon_M","Lat_M","MUN","ANC","DC","SST","SALI","GSST","BAT","CHL"
"38702",2014,-79.19854,-9.771307,0,0,49.70371,19.00909,35.20847,0.3867522,-166.1493,0.188345304
"41730",2014,-71.32398,-17.99298,0,0,14.18294,18.04856,34.95828,0.4577949,-869.6536,0.721362559
"42835",2014,-76.83154637,-13.9224297,0,147.863089,25.19999072,18.87465703,35.28266191,0.239466771,-895.7102112,1.155400835
"39447",2014,-78.18749,-12.40795,0,0,62.84419,18.09288,35.32081,0.08787825,-2770.327,0.586040162
"43111",2014,-77.24768,-12.71555,0,0,28.75638,19.69984,35.32028,0.5321534,-453.635,0.303118681
"39169",2014,-78.3078022,-11.31973915,0,38.309317,38.27329289,17.45655598,35.28594581,0.139807878,-664.4841633,0.316552665
"43977",2014,-79.41044,-9.068276,0,0,42.3012,20.83035,35.00068,0.3139077,-121.7723,1.071697633
"38873",2014,-78.65395,-10.34552,0,0,31.16976,17.95725,35.28222,0.09209129,-149.7417,0.244200248
"39021",2014,-78.66647,-10.93124,0,0,48.97156,18.12668,35.35644,0.1391791,-1530.216,0.216079398
"42683",2014,-77.04276667,-14.6121,0,535.656766,51.24574488,18.09120616,35.07290858,0.062721712,-4865.298673,0.670699419
"40137",2014,-77.21223,-14.43645,0,0,56.07094,16.62414,35.08064,0.161263,-5067.943,0.241531412
"42522",2014,-77.07779002,-15.21232445,0,1504.226209,75.11505973,18.27118134,35.03693422,0.074579523,-3442.124189,1.390494566
"41290",2014,-73.50021,-17.12321,0,0,44.66088,17.82057,35.01054,0.2869385,-4250.137,0.280320401
"39766",2014,-77.14113,-12.93928,0,0,31.57079,16.19665,35.15375,0.07733737,-685.1882,0.982617742
"41173",2014,-74.18865,-17.18127,0,0,62.88759,17.33491,35.05135,0.1601949,-6166.682,0.21369463
"39189",2014,-78.5988,-11.49004,0,0,56.62291,17.45507,35.29714,0.03705457,-1859.045,0.271408604
"43621",2014,-81.06231,-6.709454,0,0,29.72978,19.81193,35.03103,0.3047482,-994.7992,0.614383974
"40001",2014,-76.95264,-13.71171,0,0,33.8333,16.62424,35.18382,0.1145435,-941.7226,0.377055768
"40271",2014,-76.69107,-14.69869,0,0,38.71024,15.43708,35.14555,0.07328676,-3620.173,0.205408161
"41233",2014,-73.60259,-16.42871,0,0,10.90814,16.10575,34.94062,0.5677882,-799.2895,0.510020459
"42889",2014,-77.22805,-13.86529,0,0,48.25744,18.97268,35.23189,0.1536546,-3233.997,0.218220899
"40408",2014,-76.43508,-15.13027,0,0,41.50325,15.80209,35.03013,0.2032356,-5221.52,0.223225657
"38874",2014,-78.66812,-10.3532,0,0,32.12413,17.97708,35.28458,0.08864964,-148.3789,0.242363358
"40558",2014,-75.54888,-15.1982,0,0,10.49303,15.71025,35.05922,0.2645473,-484.8197,0.417252289
"42273",2014,-76.15427,-15.77644,0,0,58.68706,17.96042,35.04262,0.2970085,-3780.891,0.262511348
"42331",2014,-75.95987941,-15.44188203,0,242.908412,38.13548182,17.19208026,34.97718102,0.312623976,-4454.234434,2.602155347
"39973",2014,-77.36453,-13.95123,0,0,56.28433,16.15894,35.02529,0.3305691,-4120.501,0.203044024
"39515",2014,-78.45575,-12.859,0,0,88.77152,17.5982,35.25945,0.1337303,-5621.073,0.275392985
"41216",2014,-73.73809,-16.68107,0,0,26.42144,17.7386,35.05366,0.1261253,-2624.223,0.376375902
"41814",2014,-70.69031,-18.30027,0,0,7.590815,16.97901,34.93733,0.1976364,-125.0363,0.69687953
"41955",2014,-74.67858,-16.28692,0,0,32.01696,17.29084,35.0345,0.5942382,-3103.522,0.551072946
"42243",2014,-76.56112,-16.05873,0,0,87.59226,19.03321,35.24758,0.08366783,-3137.79,0.265908053
"44172",2014,-78.43498,-10.21717,0,4,16.17588,18.67947,35.0999,0.4302348,-189.9675,0.63137075
"43016",2014,-77.82683,-13.38935,0,0,79.44129,19.20395,35.20181,0.03854758,-4051.953,0.375811109
"43091",2014,-76.80931667,-12.75863333,0,27.187318,9.651027055,17.56842899,35.11124042,0.101352654,-131,1.282605913
"42963",2014,-77.05422,-13.18606,0,0,34.24209,18.92713,35.23653,0.6879166,-1235.973,1.398231633
"38482",2014,-79.52561,-9.091031,0,0,49.09471,16.89564,35.16667,0.3576288,-124.6948,0.198172373
"39075",2014,-78.77148,-11.29652,0,0,65.51645,17.76752,35.31216,0.06201085,-2342.855,0.253054368
"41336",2014,-72.88867,-16.70566,0,0,7.803699,15.6638,34.88287,0.4767026,-236.0965,1.138689221
"40604",2014,-75.89527,-15.69102,0,0,44.2592,16.13585,35.09808,0.0994096,-5516.355,0.449966462
"42133",2014,-75.4481,-16.1177,0,0,45.74579,18.38443,35.08336,0.1731584,-6042.601,3.724684323
"43152",2014,-77.84514,-13.06933,0,0,69.55786,19.35056,35.21493,0.03131188,-3380.982,0.417528872
"40716",2014,-75.74852,-15.89253,0,0,44.78838,15.64862,35.00252,0.1142809,-5203.573,0.495192516
"43199",2014,-77.60057,-12.64564,0,0,42.2023,19.57989,35.28253,0.03532941,-1121.542,0.243275321
"39433",2014,-77.98295,-12.2879,0,0,49.27839,17.8182,35.25037,0.2435239,-1847.97,1.711071344
"39443",2014,-78.12883,-12.37395,0,0,58.94201,18.07323,35.30548,0.07634131,-2331.088,0.603208317
"43256",2014,-77.6832,-12.35281,0,0,34.3588,19.44607,35.31064,0.2620813,-1109.504,0.251018186
"39311",2014,-78.49521,-12.00992,0,0,65.30733,17.58642,35.29366,0.01111426,-2923.215,0.214852095
"42503",2014,-76.77948333,-15.2353,0,899.529119,61.00907294,18.18116049,35.03254713,0.083839919,-3562.255748,1.745571235
"41003",2014,-74.32627,-16.21683,0,0,20.73616,17.20814,35.08244,0.3170411,-1927.998,0.273009022
"42630",2014,-76.8306,-14.79725,0,0.425866,48.55999,19.74928,35.09058,0.1086979,-4782.114,0.864191532
"43635",2014,-80.85522136,-6.65887136,0,31.373356,21.54963366,19.357603,35.0129121,0.204137397,-1513.588629,1.12457651
"38757",2014,-79.08386,-9.991615,0,0,47.65176,19.17768,35.25248,0.1859468,-189.3235,0.136543668
"39745",2014,-76.8169,-12.76179,0,2.426593,10.13355,16.15016,35.17066,0.09437765,-130.6275,2.127242638
"39793",2014,-77.53178,-13.1743,0,0,58.18563,16.56748,35.20918,0.4045411,-2005.524,0.361087919
"42185",2014,-75.9631,-15.99752,0,0,58.18165,18.3682,35.03895,0.1887281,-3742.131,1.205293139
"38216",2014,-75.73120833,-14.97563833,0,374.055308,9.951522263,14.7639209,34.99263971,0.210577999,-151.939596,0.53662851
"41529",2014,-72.3252,-17.23072,0,0,17.80362,17.14949,34.91513,0.3540794,-1175.534,1.305142371
"41439",2014,-72.47815,-16.99649,0,0.791251,13.06265,16.19952,34.87527,0.1652048,-991.8128,3.444970473
"42025",2014,-74.86693,-16.13233,0,0,31.15205,16.54901,35.02631,0.5353222,-2759.673,6.705116604
"38306",2014,-73.93105,-16.19626,0,0,5.104506,16.38459,34.96781,0.6437761,-488.1381,0.891145874
"38104",2014,-77.42632,-11.76542,0,0,13.15514,16.63199,35.20871,0.07665451,-89.7984,0.896722959
"38237",2014,-75.44829833,-15.19146833,0,1063.223471,4.940390538,15.58702769,35.06967618,0.323783634,-81.92072359,0.512607455
"43425",2014,-78.09556,-11.78661,0,0,39.09542,19.91135,35.27694,0.2299243,-817.4094,0.231398413
"41863",2014,-74.37942,-16.79155,0,0,49.12274,18.67283,35.08884,0.1525367,-6082.704,0.440548253
"38723",2014,-78.89568,-9.593339,0,0,29.01482,18.61422,35.18683,0.2408881,-141.3844,0.345573985
"38401",2014,-72.36988,-16.95763,0,0,6.797389,15.51493,34.88333,0.1223753,-778.254,3.848089104
"42239",2014,-76.61963,-16.09488,0,0,91.58491,19.05285,35.2833,0.04463966,-2465.288,0.261367324
"39832",2014,-77.55577,-13.47493,0,0,67.67878,16.85948,35.17446,0.2222241,-3310.618,0.280415015
"38884",2014,-78.81858,-10.4389,0,0,42.37613,18.20999,35.31692,0.1550094,-234.3481,0.18238418
"41494",2014,-72.61391,-17.74041,0,0,52.15709,17.66783,34.99886,0.05713879,-3458.932,0.388532324
"38610",2014,-79.47497,-9.632206,0,0,58.00509,18.591,35.24484,0.4693087,-139.5723,0.14190497
"40528",2014,-75.98215,-15.44428,0,0,39.34964,16.07399,35.08152,0.1437553,-4567.254,0.332640734
"38397",2014,-72.51657,-16.82757,0,0,7.931365,15.66967,34.89399,0.09890336,-179.3605,2.95851011
"42139",2014,-75.2720755,-15.61186275,0,118.926664,14.40125012,16.22660097,34.93761112,0.380941878,-1166.824849,5.493425877
"42326",2014,-75.88701061,-15.39965152,0,458.198583,33.23044537,17.49682902,34.99688054,0.321390441,-3786.135735,2.973515111
"39147",2014,-77.98095,-11.12735,0,230.268629,19.8499329,16.98305265,35.13577067,0.229812637,-197.72,0.489239444
"41314",2014,-73.26493,-16.86243,0,0,24.97152,17.77793,35.0148,0.3120987,-2153.639,0.679012881
"39853",2014,-77.24508,-13.30055,0,0,46.96461,16.69138,35.14557,0.1312542,-1402.946,0.46185665
"41386",2014,-73.05602,-17.37415,0,0,47.5048,17.12739,34.95982,0.1715926,-3379.905,0.308222489
"38601",2014,-79.33963,-9.560075,0,0,48.90354,17.84092,35.20721,0.3015268,-164.0238,0.171016382
"43279",2014,-77.98727,-12.57972,0,0,56.63966,18.93913,35.21873,0.06710629,-2502.035,0.213611188
"44134",2014,-78.827,-10.128,0,19,36.58447,21.01824,35.14086,0.5250491,-144.0156,2.229687705
"39775",2014,-77.26954,-13.02392,0,0,40.47108,16.22287,35.14914,0.1320306,-1325.018,0.808784411
"40651",2014,-76.5983,-16.10245,0,0,90.90262,16.71472,35.18797,0.08301746,-2604.326,0.365842754
"43519",2014,-78.2346,-11.27667,0,0,33.93535,19.12563,35.2464,0.5674063,-483.7074,0.439416223
"39890",2014,-76.71994,-12.99682,0,0.746032,12.15311,16.44906,35.15215,0.03843324,-127.3272,3.896670218
"44067",2014,-79.22462,-9.719067,0,0,48.81624,20.1866,35.11032,0.7232727,-162.547,1.712603028
"41920",2014,-74.36233,-16.23306,0,0,22.42052,16.67133,35.00781,0.3834728,-2160.137,0.710015309
"41232",2014,-73.61238,-16.44266,0,0,11.8968,16.24947,34.95119,0.6216062,-807.1633,0.491757462
"38858",2014,-78.43236,-10.22045,0,0,16.11659,17.79574,35.15963,0.1083685,-189.6135,0.337762369
"38226",2014,-75.60337333,-15.08664333,0,69.33356,9.480923205,15.22897596,35.04626812,0.324150897,-146.5783904,0.510656268
"39627",2014,-77.67183,-12.68667,0,0,47.00081,17.65129,35.27481,0.3290459,-1346.887,0.379814419
"38991",2014,-78.2201,-10.67997,0,0,18.7451,17.58619,35.25782,0.2328004,-227.4785,0.269587508
"43295",2014,-78.38807,-12.66994,0,0,79.76301,19.3101,35.26438,0.2746482,-4882.981,0.194500387
"39291",2014,-78.19744,-11.83741,0,6.888947,45.42783,17.52794,35.273,0.1675935,-1573.34,0.681115545
"41409",2014,-72.87361,-17.18035,0,0,33.12455,17.11608,34.94477,0.2677996,-1674.285,0.647950747
"43681",2014,-80.90095,-7.127242,0,0,47.945,19.73324,35.07609,0.1549807,-1766.819,1.479863313
"43627",2014,-80.97135,-6.72785,0,0,28.01277,19.76853,35.06433,0.3106784,-1427.082,0.963223927
"43969",2014,-78.91546,-8.731863,0,1.072302,9.132095,21.16816,35.11476,0.7406523,-60.20937,2.813990945
"38919",2014,-79.18075,-10.75515,0,0,70.26155,17.94471,35.35437,0.1801342,-2580.752,0.11769762
"40555",2014,-75.59198,-15.22581,0,0,13.38272,15.76438,35.06255,0.1793095,-803.5329,0.393025419
"43227",2014,-77.19861,-12.40555,0,0,15.24232,18.22927,35.19484,0.4621958,-153.8394,0.373171531
"40379",2014,-76.86289,-15.30287,0,0,67.28884,16.60391,35.23364,0.0682867,-3368.39,0.352210162
"42598",2014,-76.28095917,-14.75234251,0,351.302489,21.69428302,18.44899942,35.03544791,0.209773521,-1386.05482,3.023743334
"41485",2014,-72.72412,-17.66625,0,0,52.49663,17.62098,34.99506,0.1095827,-3744.644,0.405765288
"42940",2014,-76.88168737,-13.35289023,0,605.254596,29.89881188,18.44972399,35.22294982,0.303476411,-392.2913741,1.236868868
"39912",2014,-76.92702,-13.40533,0,0,33.94593,16.58181,35.15287,0.2257864,-546.5801,0.919254449
"42228",2014,-76.6278,-16.18604,0,0,95.40975,18.71536,35.22443,0.1263139,-3013.856,0.314298809
"38647",2014,-80.01734,-9.951254,0,0,95.32722,19.42314,35.22658,0.03896449,-4435.043,0.125991803
"40502",2014,-76.35698,-15.59113,0,0,60.12729,16.43801,35.10964,0.2954926,-3718.663,0.237419097
"40151",2014,-77.0094,-14.31571,0,0,42.81181,15.89599,35.02473,0.1362141,-4228.142,0.33658997
"39580",2014,-77.50694,-12.30521,0,0,24.08283,15.56388,35.16263,0.3238242,-262.4982,0.856623355
"43406",2014,-78.3026,-11.96723,0,0,55.31221,20.29286,35.27039,0.1272132,-2176.484,0.217007663
"39135",2014,-77.80185,-11.02647,0,9.47673,8.10622,16.91345,35.13616,0.184138,-96.65629,0.618667093
"43169",2014,-78.0139,-12.90935,0,0,70.35716,19.3771,35.23354,0.04223224,-3493.435,0.31691743
"41527",2014,-72.34085,-17.25488,0,0,19.47646,17.21163,34.92266,0.3414632,-1208.212,0.955573704
"42120",2014,-75.57021,-16.30126,0,0,58.78329,18.7164,35.0672,0.06827383,-4367.676,0.690276895
"43965",2014,-79.44272,-8.757067,0,0,35.8128,19.51232,34.9761,0.4116561,-92.34367,1.572579018
"41581",2014,-72.25243,-17.74193,0,0,41.63624,17.9102,34.99194,0.09618756,-1757.644,0.418940394
"41132",2014,-74.04735,-16.68638,0,0,33.21878,17.09343,35.05583,0.03605492,-4029.972,0.268632851
"41170",2014,-74.24003,-17.19103,0,0,64.76617,17.28168,35.05146,0.1978796,-5800.394,0.215029898
"40984",2014,-74.44577,-15.91914,0,0,6.203445,15.22446,34.95278,0.5420038,-715.9469,0.319895384
"39806",2014,-77.70287,-13.31802,0,0,71.03691,16.87495,35.23142,0.2738483,-3476.024,0.240006575
"44072",2014,-79.1399,-9.718794,0,0,45.01949,20.16757,35.09407,0.5742913,-161,1.949759714
"43268",2014,-77.85038,-12.46674,0,0,46.26019,19.10003,35.24906,0.1018045,-1322.067,0.196430364
"40211",2014,-77.01598,-14.62213,0,0,50.20239,16.08607,35.04833,0.2842124,-4889.09,0.208882172
"41076",2014,-74.20282,-16.49933,0,0,29.09394,17.17222,35.07983,0.04853285,-2771.57,0.273926765
"44037",2014,-79.4985,-9.619883,0,0,58.89668,20.07222,35.07984,0.7038648,-170.2059,2.00570206
"39243",2014,-78.14667,-11.5233,0,1.315253,31.96843,16.96329,35.19053,0.2709208,-512.8656,0.381537207
"39171",2014,-78.33585,-11.33853,0,0,39.98657,17.46772,35.28765,0.1345872,-763.1045,0.29351874
"39184",2014,-78.52472,-11.44971,0,0,51.87545,17.4754,35.28842,0.06377868,-1764.913,0.295553821
"43441",2014,-77.87037,-11.64592,0,1.015235,24.30896,18.74317,35.20934,0.5423515,-145.6927,0.607323191
"38901",2014,-79.07088,-10.5741,0,0,59.32638,17.88275,35.35418,0.1834176,-1788.487,0.118073871
"40047",2014,-76.76722,-13.88577,0,1.708909,21.39162,16.77548,35.17162,0.06479973,-680.1876,0.371937785
"41953",2014,-74.66199,-16.25738,0,0,30.00481,17.53748,35.05106,0.6534478,-2862.053,0.775012873
"38941",2014,-78.93851,-10.80258,0,0,58.98457,17.70567,35.35388,0.09702442,-2276.046,0.123430669
"40922",2014,-75.04773,-16.48694,0,0,54.2771,17.35023,35.13913,0.1637413,-6236.2,0.319362606
"41151",2014,-74.201,-16.9676,0,0,52.10853,17.56084,35.06884,0.04618715,-7060.762,0.22508751
"40100",2014,-77.5531,-14.35212,0,0,72.2668,16.69197,35.13697,0.03342486,-4717.984,0.277913938
"43858",2014,-80.00618333,-7.92696667,0,381.417539,34.51901474,18.34821689,35.18498724,0.025458699,-162.0395496,2.546161683
"43839",2014,-80.28325,-8.087206,0,0,53.4465,19.41952,35.17665,0.3513814,-260.202,2.359902057
"40370",2014,-77.00962,-15.25468,0,0,72.87372,16.58473,35.2438,0.1104399,-3411.567,0.334641009
"41558",2014,-72.16275,-17.44315,0,0,24.44822,17.56104,34.9479,0.143251,-1112.529,0.679849292
"41559",2014,-72.17083,-17.45794,0,0,25.40405,17.60075,34.95149,0.1347096,-1178.256,0.677070147
"42290",2014,-75.89106,-15.6485,0,0,42.25662,17.84562,35.04298,0.3932578,-5626.54,0.72509651
"39158",2014,-78.14677612,-11.22907612,0,93.385696,28.98601141,17.18292918,35.23391652,0.346805234,-384.8483085,0.382821524
"44233",2014,-78.47318278,-10.53295805,0,29,27.20602634,19.15051263,35.17658771,1.061409551,-289.2789476,0.858756059
"42184",2014,-75.94811,-15.98889,0,0,57.18795,18.34566,35.03885,0.1918788,-3739.157,1.405068741
"41549",2014,-72.08563,-17.31137,0,0,15.7909,17.34834,34.92123,0.2488052,-643.6823,1.886132944
"40572",2014,-75.42975,-15.41742,0,0,13.78667,15.89074,35.03011,0.1406541,-783.6,0.369683984
"40131",2014,-77.29923,-14.49088,0,0,61.88383,16.72656,35.11402,0.03911431,-4736.408,0.299076341
"43881",2014,-80.14998,-8.289586,0,0.458998,53.25634,18.94772,35.1759,0.2550735,-228.0042,2.46891081
"40656",2014,-76.67138,-16.14758,0,0,95.88414,16.57578,35.17445,0.1174629,-2987.825,0.420547318
"41593",2014,-72.07085,-17.79358,0,0,39.53554,17.87638,34.96843,0.04734376,-2173.099,0.382237115
"39553",2014,-77.89927,-12.5333,0,0,50.79751,17.7968,35.28367,0.114837,-1582.937,0.617666655
"43419",2014,-78.18465,-11.83796,0,0,44.92319,20.25195,35.29146,0.1800905,-1539.92,0.244766943
"41189",2014,-73.95564,-17.07427,0,0,52.00484,17.58728,35.03214,0.08069711,-6341.969,0.215134699
"41673",2014,-71.8545,-18.14926,0,0,37.87973,18.43719,34.98675,0.2003396,-1503.416,0.399367036
"40070",2014,-77.11029,-14.08917,0,0,42.82843,15.83,35.02841,0.0751752,-3542.096,0.246577199
"40642",2014,-76.47272,-16.01295,0,0,81.89514,16.81448,35.19469,0.1283695,-3227.506,0.24455968
"40025",2014,-76.47822,-13.43327,0,0,14.78932,16.2548,35.13056,0.08912008,-104.7575,5.486029619
"41806",2014,-70.83108,-18.30081,0,0,11.91701,17.43681,34.96888,0.4021364,-584.4141,0.591690865
"40856",2014,-75.02763,-15.94268,0,0,24.29452,16.23556,34.99608,0.2129892,-2620.341,0.677056852
"40507",2014,-76.29202,-15.63184,0,0,60.40943,16.10552,35.09616,0.292755,-3856.49,0.246758118
"42547",2014,-77.43985554,-15.4040611,0,73.78979,98.81825095,18.25383396,35.02003635,0.233965999,-3272.967592,0.894339055
"44169",2014,-78.39521,-10.19835,0,4,13.57131,18.63153,35.06311,0.311961,-167.1882,0.549991562
"38102",2014,-77.40751,-11.74794,0,0,12.07253,16.70576,35.2207,0.09097859,-93.40453,0.986018834
"38673",2014,-79.62293,-10.00725,0,0,77.6272,19.57724,35.35967,0.04332913,-1995.36,0.118149647
"5431",2014,-77.30099033,-12.00409695,25.205599,326.758843,8.567790385,16.30290561,35.22627478,0.088255697,-277.9429067,1.206530097
"5432",2014,-77.31128,-12.01682,32.07321,0,8.795707,16.32543,35.22569,0.0883839,-114.1342,1.233166522
"5433",2014,-77.32154,-12.02969,29.6632,0,9.117756,16.34558,35.2256,0.08971881,-96.62966,1.227321968
"54342",2014,-77.32448,-12.04342,315.1232,0,9.098797,16.36623,35.22651,0.09232583,-100.7708,1.235398195
"54351",2014,-77.32663,-12.05371,31.72641,0,9.131931,16.38118,35.22728,0.09451298,-107.8236,1.235376459
"5436",2014,-77.32309,-12.0681,23.94187,0,8.866419,16.4047,35.22858,0.09708184,-104.2702,1.283968868
"5437",2014,-71.64217,-17.36883,25.3524,0,7.829959,16.23192,34.86266,0.1676599,-223.0355,3.709722051
"5438",2014,-71.63290292,-17.36266395,18.569517,36.253944,7.312081373,16.250587,34.86113632,0.18019145,-194.7008806,3.790846083
"5439",2014,-71.50288,-17.4857,8.284921,0,7.333415,15.93261,34.85639,0.2240988,-198.4575,1.554623252
"54401",2014,-71.50461,-17.49819,63.94601,0,7.68217,15.89865,34.85682,0.2240988,-235.1816,1.442121707
"5441",2014,-71.50335,-17.51546,1.388902,0,7.688001,15.86034,34.85665,0.2240988,-265.1459,1.322937379
"5442",2014,-78.95407,-8.751117,116.5974,0,11.31887,17.53999,35.2065,0.7668691,-64.232,1.080496703
"5443",2014,-78.96553,-8.757483,76.40935,0,11.96879,17.42116,35.20572,0.7562595,-66.73906,1.01167116
"5444",2014,-78.98661,-8.76823,131.9453,0,13.20054,17.21332,35.20406,0.7070664,-65.25081,0.897306162
"54451",2014,-79.00026,-8.778199,81.53968,0,14.02035,17.07123,35.2028,0.6669296,-68.56332,0.811136402
"5446",2014,-79.01378,-8.788283,70.41764,0,14.85562,16.93116,35.20146,0.6204424,-71.9401,0.7295401
"54471",2014,-79.02731,-8.79834,58.52412,0,15.71069,16.79236,35.20003,0.5673746,-75.05358,0.65177885
"5448",2014,-79.04139,-8.80876,139.291,0,16.6182,16.63388,35.19806,0.5107943,-78.26083,0.58544517
"5449",2014,-79.05802,-8.815367,133.1083,0,17.65239,16.56149,35.19665,0.4673555,-79.10829,0.54843238
"5450",2014,-79.07148,-8.825561,175.7267,0,18.5426,16.47817,35.19512,0.4211823,-75.98,0.513215971
"5451",2014,-79.08553,-8.834888,148.3509,0,19.46746,16.39921,35.19373,0.3714183,-80.92528,0.477875153
"5452",2014,-79.09983,-8.84361,96.13832,0,20.40662,16.32386,35.19246,0.318588,-87.98182,0.443781259
"5453",2014,-79.11382,-8.851813,142.8503,0,21.32576,16.2528,35.19132,0.264235,-90.81752,0.413666523
"5454",2014,-79.13166,-8.860977,278.6569,0,22.48381,16.15529,35.18984,0.2125869,-89.91476,0.384222712
"5455",2014,-79.14603,-8.869776,166.3554,0,23.44059,16.07335,35.18847,0.1745604,-89.56557,0.358342117
"5456",2014,-79.1606,-8.877911,96.86991,0,24.40244,16.00387,35.18713,0.1376294,-87.19868,0.34005367
"5457",2014,-79.17573,-8.885598,8.08155,0,25.39038,15.97421,35.18587,0.1169031,-90.71794,0.319656448
"5458",2014,-79.18987,-8.893433,3.490443,0,26.32636,15.96636,35.18477,0.1069483,-94.068,0.296899438
"5459",2014,-79.21125,-8.899366,12.59639,0,27.6428,15.97967,35.18386,0.112788,-94,0.267992846
"5460",2014,-79.22547,-8.908221,9.73573,0,28.60269,16.02805,35.18316,0.1308846,-94,0.246695552
"5461",2014,-79.23968,-8.917217,19.1513,0,29.56702,16.07796,35.18241,0.1475215,-93.01517,0.229540817
"5462",2014,-79.25382,-8.926396,20.98971,0,30.53273,16.12949,35.18162,0.162632,-93.9313,0.217052842
"5463",2014,-79.26791,-8.935677,4.441376,0,31.50021,16.1824,35.18078,0.1761754,-96.01255,0.207783617
"5464",2014,-79.28201,-8.945009,8.10662,0,32.47096,16.23691,35.17976,0.1873774,-96.48394,0.200825814
"5465",2014,-79.29599,-8.95423,16.4833,0,33.43521,16.2909,35.17796,0.1911829,-102.6118,0.194999535
"5466",2014,-79.31008,-8.963415,5.456902,0,34.40665,16.33394,35.17636,0.1916966,-115.6766,0.190192038
"5467",2014,-79.3245,-8.972106,12.8538,0,35.38806,16.36239,35.17512,0.1911378,-128.0309,0.188234621
"5468",2014,-79.33924,-8.98026,29.75091,0,36.37681,16.38834,35.17394,0.1899953,-131.488,0.186757552
"5469",2014,-79.35399,-8.988437,142.3595,0,37.36681,16.41213,35.17283,0.1882268,-128.6995,0.184735804
"5470",2014,-79.3687,-8.996602,5.070197,0,38.35585,16.43839,35.1719,0.1869507,-119.3301,0.184933827
