X,Y
-70.518,-18.251
-70.519,-18.25
-70.52,-18.25
-70.521,-18.249
-70.522,-18.249
-70.524,-18.246
-70.526,-18.246
-70.529,-18.243
-70.53,-18.243
-70.531,-18.242
-70.532,-18.242
-70.533,-18.241
-70.534,-18.241
-70.535,-18.241
-70.536,-18.241
-70.538,-18.239
-70.538,-18.239
-70.539,-18.238
-70.54,-18.238
-70.543,-18.235
-70.543,-18.235
-70.544,-18.235
-70.546,-18.235
-70.548,-18.233
-70.548,-18.233
-70.55,-18.231
-70.551,-18.231
-70.553,-18.23
-70.553,-18.23
-70.554,-18.229
-70.555,-18.229
-70.556,-18.228
-70.557,-18.228
-70.558,-18.227
-70.558,-18.227
-70.559,-18.227
-70.559,-18.226
-70.559,-18.226
-70.56,-18.226
-70.562,-18.224
-70.563,-18.224
-70.565,-18.222
-70.567,-18.222
-70.568,-18.221
-70.568,-18.221
-70.571,-18.219
-70.572,-18.219
-70.573,-18.218
-70.573,-18.218
-70.574,-18.217
-70.576,-18.217
-70.578,-18.215
-70.578,-18.216
-70.58,-18.214
-70.581,-18.214
-70.583,-18.212
-70.583,-18.212
-70.584,-18.211
-70.586,-18.211
-70.587,-18.21
-70.588,-18.211
-70.589,-18.209
-70.59,-18.209
-70.592,-18.207
-70.593,-18.207
-70.594,-18.205
-70.595,-18.205
-70.597,-18.204
-70.598,-18.204
-70.599,-18.202
-70.601,-18.202
-70.603,-18.201
-70.603,-18.201
-70.604,-18.2
-70.605,-18.2
-70.606,-18.199
-70.607,-18.199
-70.608,-18.198
-70.608,-18.198
-70.609,-18.197
-70.61,-18.197
-70.611,-18.196
-70.613,-18.196
-70.614,-18.195
-70.616,-18.195
-70.617,-18.194
-70.618,-18.194
-70.618,-18.193
-70.619,-18.193
-70.62,-18.192
-70.621,-18.192
-70.623,-18.191
-70.623,-18.19
-70.624,-18.19
-70.625,-18.19
-70.627,-18.188
-70.628,-18.188
-70.628,-18.187
-70.63,-18.187
-70.631,-18.186
-70.632,-18.186
-70.633,-18.185
-70.633,-18.186
-70.635,-18.184
-70.636,-18.184
-70.637,-18.183
-70.638,-18.183
-70.638,-18.182
-70.639,-18.182
-70.64,-18.181
-70.641,-18.181
-70.642,-18.18
-70.643,-18.18
-70.643,-18.18
-70.644,-18.18
-70.645,-18.179
-70.648,-18.179
-70.652,-18.176
-70.653,-18.175
-70.655,-18.174
-70.656,-18.174
-70.658,-18.172
-70.659,-18.172
-70.66,-18.171
-70.661,-18.171
-70.663,-18.17
-70.663,-18.17
-70.665,-18.168
-70.668,-18.168
-70.668,-18.168
-70.668,-18.167
-70.668,-18.166
-70.671,-18.166
-70.671,-18.166
-70.671,-18.165
-70.672,-18.165
-70.673,-18.165
-70.674,-18.164
-70.675,-18.164
-70.677,-18.162
-70.678,-18.162
-70.681,-18.16
-70.682,-18.16
-70.683,-18.158
-70.684,-18.158
-70.686,-18.157
-70.685,-18.156
-70.686,-18.156
-70.687,-18.156
-70.69,-18.153
-70.69,-18.152
-70.692,-18.15
-70.695,-18.15
-70.696,-18.149
-70.696,-18.148
-70.696,-18.148
-70.696,-18.147
-70.698,-18.146
-70.698,-18.146
-70.699,-18.145
-70.699,-18.144
-70.7,-18.143
-70.701,-18.143
-70.701,-18.143
-70.701,-18.142
-70.704,-18.139
-70.704,-18.139
-70.704,-18.138
-70.705,-18.138
-70.706,-18.138
-70.705,-18.137
-70.707,-18.136
-70.708,-18.136
-70.709,-18.136
-70.711,-18.135
-70.711,-18.133
-70.71,-18.132
-70.711,-18.131
-70.711,-18.129
-70.711,-18.129
-70.712,-18.129
-70.712,-18.128
-70.712,-18.128
-70.714,-18.126
-70.715,-18.126
-70.716,-18.125
-70.717,-18.125
-70.717,-18.124
-70.717,-18.123
-70.718,-18.122
-70.718,-18.122
-70.72,-18.121
-70.721,-18.121
-70.723,-18.119
-70.723,-18.119
-70.726,-18.116
-70.728,-18.116
-70.728,-18.116
-70.729,-18.116
-70.73,-18.115
-70.73,-18.114
-70.731,-18.113
-70.731,-18.113
-70.731,-18.112
-70.731,-18.11
-70.73,-18.109
-70.731,-18.106
-70.736,-18.101
-70.736,-18.1
-70.736,-18.1
-70.737,-18.1
-70.738,-18.098
-70.739,-18.098
-70.742,-18.096
-70.743,-18.096
-70.744,-18.096
-70.746,-18.094
-70.746,-18.093
-70.747,-18.092
-70.748,-18.092
-70.748,-18.092
-70.748,-18.091
-70.748,-18.091
-70.751,-18.091
-70.751,-18.09
-70.751,-18.089
-70.752,-18.089
-70.753,-18.089
-70.754,-18.088
-70.754,-18.086
-70.756,-18.083
-70.756,-18.083
-70.757,-18.082
-70.758,-18.082
-70.763,-18.076
-70.764,-18.076
-70.765,-18.076
-70.768,-18.076
-70.77,-18.073
-70.773,-18.073
-70.773,-18.072
-70.774,-18.072
-70.775,-18.072
-70.775,-18.07
-70.775,-18.07
-70.776,-18.07
-70.777,-18.069
-70.778,-18.069
-70.78,-18.068
-70.78,-18.067
-70.781,-18.066
-70.781,-18.063
-70.782,-18.062
-70.783,-18.062
-70.783,-18.061
-70.784,-18.061
-70.786,-18.06
-70.786,-18.059
-70.786,-18.059
-70.787,-18.059
-70.788,-18.058
-70.788,-18.058
-70.79,-18.056
-70.792,-18.056
-70.793,-18.055
-70.794,-18.055
-70.795,-18.054
-70.796,-18.054
-70.796,-18.054
-70.796,-18.053
-70.798,-18.051
-70.798,-18.051
-70.799,-18.051
-70.8,-18.051
-70.801,-18.05
-70.803,-18.05
-70.803,-18.049
-70.804,-18.049
-70.805,-18.048
-70.807,-18.048
-70.808,-18.047
-70.813,-18.047
-70.814,-18.046
-70.814,-18.044
-70.812,-18.043
-70.812,-18.041
-70.813,-18.04
-70.813,-18.039
-70.816,-18.036
-70.817,-18.036
-70.818,-18.036
-70.819,-18.036
-70.82,-18.035
-70.821,-18.035
-70.823,-18.033
-70.823,-18.033
-70.824,-18.032
-70.825,-18.032
-70.826,-18.031
-70.828,-18.031
-70.828,-18.032
-70.829,-18.032
-70.83,-18.031
-70.831,-18.032
-70.832,-18.032
-70.833,-18.031
-70.838,-18.031
-70.839,-18.032
-70.84,-18.032
-70.84,-18.032
-70.84,-18.031
-70.841,-18.031
-70.842,-18.031
-70.843,-18.03
-70.843,-18.03
-70.844,-18.031
-70.845,-18.03
-70.845,-18.028
-70.847,-18.026
-70.848,-18.026
-70.85,-18.024
-70.851,-18.024
-70.852,-18.025
-70.853,-18.025
-70.854,-18.024
-70.857,-18.024
-70.86,-18.021
-70.862,-18.02
-70.863,-18.019
-70.864,-18.019
-70.866,-18.017
-70.869,-18.017
-70.87,-18.016
-70.871,-18.017
-70.872,-18.017
-70.873,-18.016
-70.873,-18.014
-70.873,-18.014
-70.874,-18.014
-70.876,-18.012
-70.878,-18.012
-70.878,-18.011
-70.879,-18.011
-70.88,-18.012
-70.881,-18.011
-70.881,-18.01
-70.883,-18.008
-70.884,-18.008
-70.886,-18.007
-70.885,-18.006
-70.886,-18.006
-70.888,-18.008
-70.889,-18.008
-70.889,-18.006
-70.89,-18.005
-70.89,-18.003
-70.89,-18
-70.888,-17.998
-70.887,-17.998
-70.887,-17.998
-70.887,-17.997
-70.886,-17.996
-70.886,-17.993
-70.885,-17.992
-70.885,-17.99
-70.885,-17.989
-70.885,-17.988
-70.886,-17.988
-70.886,-17.987
-70.887,-17.986
-70.887,-17.984
-70.89,-17.981
-70.89,-17.98
-70.891,-17.979
-70.891,-17.973
-70.892,-17.972
-70.892,-17.968
-70.893,-17.967
-70.893,-17.966
-70.895,-17.963
-70.895,-17.963
-70.896,-17.962
-70.9,-17.962
-70.901,-17.961
-70.901,-17.959
-70.904,-17.956
-70.906,-17.956
-70.91,-17.953
-70.91,-17.951
-70.911,-17.95
-70.913,-17.95
-70.914,-17.949
-70.914,-17.948
-70.913,-17.946
-70.912,-17.946
-70.911,-17.946
-70.911,-17.945
-70.91,-17.944
-70.91,-17.94
-70.915,-17.935
-70.918,-17.935
-70.918,-17.936
-70.923,-17.936
-70.925,-17.933
-70.925,-17.931
-70.926,-17.93
-70.925,-17.929
-70.925,-17.926
-70.928,-17.924
-70.929,-17.924
-70.93,-17.923
-70.931,-17.923
-70.933,-17.925
-70.933,-17.926
-70.934,-17.927
-70.936,-17.927
-70.936,-17.927
-70.936,-17.926
-70.938,-17.925
-70.938,-17.925
-70.939,-17.924
-70.939,-17.923
-70.94,-17.922
-70.94,-17.917
-70.94,-17.916
-70.94,-17.915
-70.942,-17.914
-70.943,-17.914
-70.944,-17.912
-70.945,-17.912
-70.946,-17.911
-70.948,-17.911
-70.949,-17.91
-70.951,-17.91
-70.952,-17.909
-70.957,-17.909
-70.958,-17.91
-70.958,-17.91
-70.959,-17.909
-70.96,-17.909
-70.961,-17.908
-70.962,-17.908
-70.963,-17.907
-70.963,-17.906
-70.963,-17.905
-70.964,-17.905
-70.965,-17.905
-70.965,-17.904
-70.966,-17.903
-70.967,-17.903
-70.973,-17.896
-70.974,-17.896
-70.976,-17.895
-70.977,-17.895
-70.978,-17.894
-70.978,-17.894
-70.98,-17.892
-70.981,-17.892
-70.982,-17.891
-70.983,-17.891
-70.983,-17.89
-70.984,-17.89
-70.985,-17.89
-70.986,-17.89
-70.987,-17.889
-70.988,-17.889
-70.989,-17.887
-70.99,-17.887
-70.991,-17.886
-70.992,-17.886
-70.993,-17.885
-70.993,-17.885
-70.995,-17.884
-70.996,-17.884
-70.998,-17.882
-70.998,-17.882
-70.999,-17.881
-71,-17.881
-71.002,-17.88
-71.003,-17.88
-71.003,-17.879
-71.004,-17.879
-71.005,-17.878
-71.006,-17.878
-71.007,-17.876
-71.008,-17.876
-71.009,-17.875
-71.011,-17.875
-71.012,-17.875
-71.013,-17.876
-71.017,-17.876
-71.02,-17.88
-71.021,-17.88
-71.022,-17.88
-71.027,-17.88
-71.029,-17.883
-71.03,-17.883
-71.031,-17.882
-71.032,-17.882
-71.033,-17.88
-71.034,-17.881
-71.035,-17.881
-71.037,-17.88
-71.038,-17.88
-71.039,-17.879
-71.04,-17.879
-71.042,-17.877
-71.043,-17.879
-71.045,-17.879
-71.046,-17.88
-71.048,-17.88
-71.049,-17.878
-71.05,-17.879
-71.053,-17.879
-71.054,-17.878
-71.055,-17.878
-71.056,-17.877
-71.057,-17.877
-71.058,-17.876
-71.058,-17.875
-71.06,-17.873
-71.06,-17.872
-71.06,-17.872
-71.062,-17.872
-71.063,-17.873
-71.067,-17.873
-71.068,-17.871
-71.075,-17.871
-71.076,-17.87
-71.077,-17.87
-71.078,-17.87
-71.08,-17.87
-71.081,-17.87
-71.082,-17.87
-71.089,-17.87
-71.09,-17.869
-71.092,-17.869
-71.093,-17.868
-71.093,-17.868
-71.094,-17.867
-71.095,-17.867
-71.095,-17.867
-71.095,-17.866
-71.096,-17.865
-71.098,-17.865
-71.099,-17.864
-71.099,-17.863
-71.098,-17.863
-71.098,-17.86
-71.1,-17.858
-71.1,-17.858
-71.1,-17.857
-71.1,-17.856
-71.105,-17.851
-71.105,-17.847
-71.106,-17.846
-71.106,-17.842
-71.109,-17.839
-71.11,-17.839
-71.111,-17.838
-71.112,-17.838
-71.113,-17.837
-71.113,-17.837
-71.115,-17.835
-71.116,-17.835
-71.118,-17.834
-71.118,-17.834
-71.119,-17.833
-71.12,-17.833
-71.122,-17.831
-71.123,-17.831
-71.123,-17.83
-71.124,-17.83
-71.125,-17.83
-71.126,-17.83
-71.127,-17.829
-71.128,-17.829
-71.128,-17.828
-71.129,-17.828
-71.133,-17.825
-71.133,-17.825
-71.136,-17.822
-71.137,-17.822
-71.139,-17.82
-71.143,-17.82
-71.143,-17.819
-71.148,-17.819
-71.148,-17.818
-71.152,-17.818
-71.153,-17.817
-71.153,-17.817
-71.155,-17.815
-71.157,-17.815
-71.157,-17.815
-71.157,-17.814
-71.158,-17.814
-71.161,-17.814
-71.163,-17.812
-71.163,-17.811
-71.163,-17.81
-71.165,-17.81
-71.167,-17.809
-71.168,-17.809
-71.17,-17.807
-71.17,-17.805
-71.169,-17.804
-71.17,-17.803
-71.174,-17.803
-71.176,-17.801
-71.176,-17.798
-71.177,-17.797
-71.177,-17.793
-71.179,-17.792
-71.179,-17.788
-71.18,-17.787
-71.181,-17.787
-71.181,-17.787
-71.181,-17.784
-71.183,-17.783
-71.183,-17.782
-71.185,-17.78
-71.186,-17.78
-71.188,-17.778
-71.189,-17.778
-71.19,-17.777
-71.191,-17.777
-71.192,-17.776
-71.193,-17.776
-71.197,-17.773
-71.198,-17.773
-71.199,-17.771
-71.2,-17.771
-71.201,-17.77
-71.202,-17.77
-71.203,-17.769
-71.204,-17.769
-71.205,-17.768
-71.206,-17.768
-71.207,-17.767
-71.208,-17.767
-71.209,-17.765
-71.21,-17.765
-71.211,-17.765
-71.212,-17.765
-71.213,-17.764
-71.213,-17.764
-71.214,-17.763
-71.215,-17.763
-71.216,-17.762
-71.217,-17.762
-71.218,-17.761
-71.219,-17.761
-71.22,-17.76
-71.221,-17.76
-71.222,-17.76
-71.223,-17.76
-71.223,-17.759
-71.224,-17.759
-71.225,-17.758
-71.226,-17.758
-71.227,-17.757
-71.228,-17.757
-71.228,-17.756
-71.229,-17.756
-71.231,-17.755
-71.232,-17.755
-71.233,-17.753
-71.234,-17.753
-71.235,-17.752
-71.236,-17.752
-71.238,-17.75
-71.238,-17.75
-71.24,-17.749
-71.242,-17.749
-71.243,-17.748
-71.243,-17.748
-71.244,-17.747
-71.246,-17.747
-71.247,-17.746
-71.248,-17.746
-71.248,-17.745
-71.249,-17.745
-71.25,-17.745
-71.252,-17.745
-71.253,-17.744
-71.253,-17.744
-71.254,-17.743
-71.255,-17.743
-71.256,-17.742
-71.257,-17.742
-71.259,-17.74
-71.26,-17.74
-71.261,-17.739
-71.262,-17.739
-71.264,-17.736
-71.265,-17.736
-71.266,-17.735
-71.267,-17.735
-71.268,-17.735
-71.268,-17.735
-71.269,-17.734
-71.27,-17.734
-71.271,-17.733
-71.272,-17.733
-71.273,-17.732
-71.273,-17.732
-71.274,-17.731
-71.275,-17.731
-71.276,-17.73
-71.278,-17.73
-71.278,-17.73
-71.279,-17.73
-71.28,-17.729
-71.281,-17.729
-71.283,-17.727
-71.283,-17.727
-71.284,-17.726
-71.285,-17.726
-71.286,-17.725
-71.288,-17.725
-71.288,-17.725
-71.289,-17.725
-71.29,-17.724
-71.291,-17.724
-71.292,-17.723
-71.293,-17.723
-71.293,-17.722
-71.294,-17.722
-71.295,-17.721
-71.296,-17.721
-71.297,-17.72
-71.298,-17.72
-71.299,-17.719
-71.3,-17.719
-71.302,-17.717
-71.302,-17.717
-71.304,-17.715
-71.305,-17.715
-71.306,-17.715
-71.307,-17.715
-71.308,-17.714
-71.308,-17.714
-71.31,-17.712
-71.311,-17.712
-71.312,-17.711
-71.313,-17.711
-71.313,-17.71
-71.314,-17.71
-71.315,-17.71
-71.316,-17.71
-71.317,-17.709
-71.318,-17.709
-71.318,-17.708
-71.319,-17.708
-71.32,-17.707
-71.321,-17.707
-71.322,-17.706
-71.323,-17.706
-71.323,-17.705
-71.324,-17.705
-71.326,-17.704
-71.327,-17.704
-71.329,-17.702
-71.331,-17.702
-71.332,-17.701
-71.333,-17.701
-71.333,-17.7
-71.334,-17.7
-71.335,-17.7
-71.336,-17.7
-71.337,-17.699
-71.338,-17.699
-71.338,-17.698
-71.339,-17.698
-71.34,-17.697
-71.341,-17.697
-71.342,-17.696
-71.343,-17.696
-71.343,-17.695
-71.344,-17.695
-71.346,-17.694
-71.347,-17.694
-71.348,-17.693
-71.349,-17.693
-71.351,-17.691
-71.353,-17.691
-71.353,-17.69
-71.354,-17.69
-71.355,-17.69
-71.361,-17.69
-71.362,-17.69
-71.363,-17.69
-71.365,-17.692
-71.365,-17.692
-71.365,-17.693
-71.365,-17.696
-71.365,-17.697
-71.365,-17.7
-71.369,-17.705
-71.371,-17.705
-71.372,-17.705
-71.376,-17.705
-71.377,-17.705
-71.378,-17.705
-71.378,-17.704
-71.381,-17.706
-71.382,-17.706
-71.383,-17.705
-71.382,-17.704
-71.382,-17.703
-71.383,-17.702
-71.383,-17.701
-71.382,-17.7
-71.382,-17.699
-71.381,-17.698
-71.381,-17.697
-71.379,-17.695
-71.378,-17.695
-71.378,-17.695
-71.377,-17.695
-71.376,-17.694
-71.375,-17.694
-71.375,-17.693
-71.375,-17.693
-71.372,-17.69
-71.373,-17.689
-71.372,-17.688
-71.372,-17.688
-71.373,-17.687
-71.373,-17.685
-71.374,-17.684
-71.374,-17.683
-71.375,-17.682
-71.375,-17.68
-71.373,-17.678
-71.372,-17.678
-71.37,-17.677
-71.37,-17.676
-71.37,-17.675
-71.37,-17.673
-71.369,-17.673
-71.369,-17.672
-71.368,-17.671
-71.366,-17.671
-71.365,-17.67
-71.364,-17.67
-71.364,-17.67
-71.364,-17.668
-71.363,-17.668
-71.363,-17.667
-71.362,-17.666
-71.362,-17.663
-71.361,-17.662
-71.36,-17.662
-71.36,-17.662
-71.36,-17.661
-71.36,-17.66
-71.36,-17.659
-71.36,-17.658
-71.36,-17.658
-71.356,-17.654
-71.355,-17.654
-71.354,-17.653
-71.353,-17.653
-71.352,-17.652
-71.352,-17.651
-71.351,-17.65
-71.351,-17.649
-71.35,-17.648
-71.35,-17.647
-71.35,-17.646
-71.35,-17.645
-71.349,-17.644
-71.349,-17.643
-71.345,-17.64
-71.345,-17.639
-71.343,-17.637
-71.343,-17.636
-71.342,-17.635
-71.342,-17.634
-71.343,-17.633
-71.343,-17.633
-71.344,-17.632
-71.344,-17.63
-71.345,-17.629
-71.345,-17.625
-71.345,-17.624
-71.345,-17.623
-71.345,-17.623
-71.344,-17.622
-71.344,-17.619
-71.345,-17.618
-71.345,-17.618
-71.345,-17.617
-71.345,-17.616
-71.345,-17.615
-71.345,-17.614
-71.345,-17.613
-71.345,-17.613
-71.345,-17.611
-71.346,-17.61
-71.346,-17.609
-71.347,-17.608
-71.347,-17.608
-71.35,-17.605
-71.35,-17.604
-71.35,-17.603
-71.35,-17.602
-71.352,-17.601
-71.352,-17.6
-71.353,-17.599
-71.353,-17.598
-71.354,-17.598
-71.354,-17.597
-71.355,-17.596
-71.355,-17.593
-71.356,-17.592
-71.356,-17.591
-71.359,-17.588
-71.359,-17.586
-71.358,-17.585
-71.358,-17.581
-71.359,-17.58
-71.359,-17.572
-71.36,-17.572
-71.36,-17.571
-71.359,-17.57
-71.359,-17.567
-71.36,-17.566
-71.36,-17.563
-71.36,-17.563
-71.36,-17.561
-71.362,-17.559
-71.362,-17.558
-71.363,-17.558
-71.363,-17.556
-71.364,-17.555
-71.364,-17.553
-71.365,-17.553
-71.365,-17.549
-71.365,-17.548
-71.365,-17.543
-71.365,-17.542
-71.365,-17.541
-71.361,-17.537
-71.362,-17.537
-71.362,-17.536
-71.363,-17.535
-71.363,-17.532
-71.365,-17.53
-71.365,-17.529
-71.365,-17.528
-71.365,-17.527
-71.366,-17.526
-71.366,-17.523
-71.367,-17.523
-71.368,-17.523
-71.368,-17.523
-71.368,-17.522
-71.369,-17.521
-71.369,-17.517
-71.368,-17.516
-71.368,-17.513
-71.366,-17.51
-71.365,-17.51
-71.362,-17.508
-71.362,-17.504
-71.363,-17.503
-71.363,-17.497
-71.364,-17.497
-71.364,-17.496
-71.365,-17.495
-71.365,-17.493
-71.364,-17.492
-71.364,-17.486
-71.365,-17.484
-71.365,-17.482
-71.366,-17.481
-71.366,-17.479
-71.367,-17.479
-71.368,-17.479
-71.373,-17.473
-71.373,-17.468
-71.374,-17.468
-71.374,-17.464
-71.375,-17.463
-71.375,-17.463
-71.375,-17.462
-71.375,-17.461
-71.376,-17.46
-71.376,-17.458
-71.377,-17.458
-71.377,-17.456
-71.378,-17.455
-71.378,-17.453
-71.379,-17.453
-71.379,-17.451
-71.38,-17.449
-71.38,-17.448
-71.381,-17.448
-71.381,-17.445
-71.382,-17.444
-71.382,-17.441
-71.383,-17.44
-71.383,-17.436
-71.385,-17.434
-71.385,-17.433
-71.386,-17.432
-71.386,-17.431
-71.387,-17.43
-71.387,-17.426
-71.386,-17.425
-71.386,-17.424
-71.385,-17.423
-71.385,-17.422
-71.385,-17.421
-71.385,-17.419
-71.384,-17.418
-71.384,-17.416
-71.385,-17.415
-71.385,-17.414
-71.385,-17.413
-71.385,-17.412
-71.386,-17.411
-71.387,-17.411
-71.387,-17.411
-71.387,-17.408
-71.386,-17.407
-71.386,-17.405
-71.387,-17.404
-71.387,-17.403
-71.388,-17.402
-71.388,-17.401
-71.389,-17.4
-71.39,-17.4
-71.39,-17.399
-71.39,-17.396
-71.391,-17.395
-71.392,-17.395
-71.393,-17.395
-71.393,-17.395
-71.394,-17.394
-71.394,-17.391
-71.395,-17.39
-71.395,-17.387
-71.395,-17.386
-71.396,-17.386
-71.398,-17.385
-71.4,-17.385
-71.402,-17.383
-71.403,-17.383
-71.403,-17.382
-71.405,-17.384
-71.406,-17.383
-71.406,-17.381
-71.407,-17.38
-71.408,-17.38
-71.41,-17.378
-71.413,-17.378
-71.415,-17.377
-71.415,-17.376
-71.415,-17.375
-71.415,-17.374
-71.416,-17.374
-71.418,-17.375
-71.418,-17.375
-71.42,-17.374
-71.42,-17.372
-71.42,-17.371
-71.42,-17.37
-71.422,-17.369
-71.423,-17.369
-71.423,-17.368
-71.423,-17.364
-71.423,-17.364
-71.424,-17.364
-71.425,-17.363
-71.425,-17.363
-71.425,-17.362
-71.427,-17.362
-71.428,-17.363
-71.429,-17.363
-71.431,-17.365
-71.433,-17.365
-71.434,-17.363
-71.434,-17.362
-71.433,-17.362
-71.433,-17.357
-71.434,-17.357
-71.434,-17.355
-71.433,-17.354
-71.433,-17.35
-71.432,-17.349
-71.432,-17.347
-71.433,-17.346
-71.433,-17.345
-71.435,-17.342
-71.435,-17.341
-71.436,-17.34
-71.436,-17.339
-71.437,-17.338
-71.437,-17.337
-71.438,-17.337
-71.439,-17.337
-71.44,-17.336
-71.441,-17.336
-71.442,-17.335
-71.443,-17.335
-71.445,-17.333
-71.445,-17.332
-71.446,-17.33
-71.447,-17.33
-71.449,-17.332
-71.453,-17.332
-71.454,-17.331
-71.454,-17.33
-71.454,-17.33
-71.457,-17.33
-71.458,-17.33
-71.459,-17.329
-71.459,-17.328
-71.46,-17.328
-71.46,-17.327
-71.461,-17.325
-71.462,-17.325
-71.463,-17.324
-71.466,-17.324
-71.466,-17.323
-71.466,-17.322
-71.467,-17.322
-71.468,-17.322
-71.47,-17.32
-71.47,-17.317
-71.47,-17.316
-71.471,-17.316
-71.472,-17.317
-71.473,-17.317
-71.475,-17.318
-71.475,-17.319
-71.475,-17.32
-71.477,-17.32
-71.478,-17.318
-71.478,-17.314
-71.477,-17.313
-71.477,-17.313
-71.476,-17.312
-71.476,-17.311
-71.475,-17.31
-71.475,-17.308
-71.475,-17.308
-71.475,-17.306
-71.474,-17.305
-71.474,-17.302
-71.473,-17.302
-71.472,-17.302
-71.471,-17.302
-71.471,-17.3
-71.473,-17.298
-71.473,-17.296
-71.474,-17.295
-71.474,-17.294
-71.477,-17.291
-71.478,-17.291
-71.479,-17.29
-71.481,-17.29
-71.483,-17.288
-71.483,-17.288
-71.485,-17.285
-71.487,-17.285
-71.488,-17.284
-71.489,-17.284
-71.49,-17.283
-71.491,-17.283
-71.492,-17.282
-71.495,-17.282
-71.496,-17.283
-71.497,-17.282
-71.497,-17.28
-71.498,-17.279
-71.501,-17.279
-71.502,-17.278
-71.504,-17.278
-71.505,-17.278
-71.505,-17.274
-71.506,-17.273
-71.506,-17.27
-71.51,-17.266
-71.511,-17.266
-71.512,-17.265
-71.513,-17.265
-71.514,-17.264
-71.517,-17.264
-71.518,-17.263
-71.52,-17.263
-71.522,-17.265
-71.523,-17.265
-71.524,-17.263
-71.525,-17.264
-71.525,-17.267
-71.527,-17.268
-71.528,-17.268
-71.528,-17.267
-71.53,-17.268
-71.53,-17.269
-71.53,-17.27
-71.531,-17.268
-71.531,-17.266
-71.53,-17.265
-71.53,-17.263
-71.531,-17.262
-71.531,-17.26
-71.532,-17.259
-71.532,-17.258
-71.534,-17.256
-71.534,-17.254
-71.535,-17.253
-71.536,-17.253
-71.537,-17.252
-71.538,-17.252
-71.538,-17.251
-71.539,-17.251
-71.541,-17.253
-71.542,-17.253
-71.543,-17.252
-71.544,-17.253
-71.544,-17.255
-71.545,-17.256
-71.547,-17.256
-71.548,-17.258
-71.549,-17.258
-71.55,-17.257
-71.551,-17.257
-71.552,-17.258
-71.554,-17.255
-71.555,-17.255
-71.556,-17.255
-71.558,-17.255
-71.561,-17.258
-71.562,-17.258
-71.563,-17.259
-71.563,-17.258
-71.565,-17.258
-71.566,-17.257
-71.567,-17.257
-71.57,-17.254
-71.57,-17.252
-71.571,-17.251
-71.576,-17.251
-71.577,-17.25
-71.578,-17.25
-71.579,-17.25
-71.58,-17.25
-71.581,-17.249
-71.583,-17.249
-71.584,-17.248
-71.586,-17.248
-71.587,-17.247
-71.589,-17.247
-71.59,-17.246
-71.592,-17.246
-71.593,-17.245
-71.593,-17.245
-71.594,-17.246
-71.596,-17.246
-71.599,-17.243
-71.601,-17.243
-71.602,-17.242
-71.604,-17.242
-71.605,-17.241
-71.606,-17.241
-71.607,-17.24
-71.608,-17.24
-71.608,-17.24
-71.609,-17.24
-71.61,-17.239
-71.611,-17.239
-71.612,-17.238
-71.613,-17.238
-71.614,-17.237
-71.615,-17.237
-71.616,-17.236
-71.617,-17.236
-71.618,-17.235
-71.619,-17.235
-71.621,-17.234
-71.623,-17.234
-71.623,-17.233
-71.625,-17.233
-71.626,-17.232
-71.628,-17.232
-71.629,-17.231
-71.63,-17.231
-71.631,-17.23
-71.632,-17.23
-71.633,-17.23
-71.634,-17.23
-71.635,-17.229
-71.637,-17.229
-71.638,-17.228
-71.638,-17.228
-71.639,-17.227
-71.641,-17.227
-71.642,-17.226
-71.643,-17.226
-71.643,-17.225
-71.645,-17.225
-71.646,-17.225
-71.647,-17.225
-71.648,-17.224
-71.648,-17.224
-71.649,-17.223
-71.652,-17.223
-71.653,-17.222
-71.653,-17.222
-71.654,-17.221
-71.656,-17.221
-71.657,-17.22
-71.658,-17.22
-71.659,-17.22
-71.661,-17.22
-71.662,-17.219
-71.663,-17.219
-71.663,-17.218
-71.665,-17.218
-71.666,-17.217
-71.667,-17.217
-71.668,-17.216
-71.668,-17.216
-71.669,-17.215
-71.673,-17.215
-71.673,-17.215
-71.676,-17.215
-71.677,-17.214
-71.678,-17.214
-71.679,-17.213
-71.681,-17.213
-71.682,-17.212
-71.683,-17.212
-71.684,-17.211
-71.686,-17.211
-71.687,-17.21
-71.689,-17.21
-71.69,-17.21
-71.693,-17.21
-71.693,-17.209
-71.695,-17.209
-71.696,-17.208
-71.698,-17.208
-71.698,-17.207
-71.7,-17.207
-71.701,-17.206
-71.703,-17.206
-71.703,-17.205
-71.708,-17.205
-71.709,-17.205
-71.712,-17.205
-71.713,-17.204
-71.715,-17.204
-71.716,-17.203
-71.719,-17.203
-71.72,-17.202
-71.722,-17.202
-71.723,-17.201
-71.725,-17.201
-71.726,-17.2
-71.728,-17.2
-71.728,-17.2
-71.733,-17.2
-71.733,-17.199
-71.738,-17.199
-71.738,-17.198
-71.744,-17.198
-71.745,-17.197
-71.75,-17.197
-71.751,-17.196
-71.754,-17.196
-71.755,-17.195
-71.759,-17.195
-71.76,-17.195
-71.763,-17.195
-71.764,-17.194
-71.768,-17.194
-71.768,-17.193
-71.775,-17.193
-71.776,-17.192
-71.778,-17.192
-71.778,-17.191
-71.78,-17.191
-71.781,-17.19
-71.783,-17.19
-71.783,-17.19
-71.787,-17.19
-71.788,-17.189
-71.792,-17.189
-71.793,-17.188
-71.794,-17.188
-71.795,-17.187
-71.798,-17.187
-71.798,-17.186
